Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
DISGENET	C0235874~Disease Exacerbation	39	1.9005847953216373	4.971839435547468E-5	FKBP2, UBXN1, URM1, PREP, KEAP1, PRPF19, HIF1A, WDR46, RPS15, YY1, PRDX3, PPP2R1A, IDH3B, RPL13, RPL15, ABCF2, RPL18, CTSC, SNX5, ABCF1, CTSB, ABT1, NOP56, TAF15, PDHA1, STAT1, NDUFA2, M6PR, PA2G4, ARFGAP2, RPS26, DDB1, HNRNPL, ZEB1, APEX1, CTNNB1, SUCLG1, TOP1, RPS21	1168	165	9699	1.9627490660024909	0.13608003926456824	0.01044796544241475	0.010344977339821268
DISGENET	C0038356~Stomach Neoplasms	60	2.923976608187134	5.8151512498439153E-5	CDKN1A, UBXN1, PREP, HSPB1, RORA, AHR, PRPF19, WDR46, RPS15, TUBA1C, LGALS3, RGS2, CASP8, PPP2R1A, IDH3B, SLC16A3, CTSC, ABT1, PGAM1, ANXA5, RHOA, ARFGAP2, DDB1, EEF1A1, IRF1, SUCLG1, PLIN2, BIRC2, FKBP2, DNMT1, ECHS1, KMT2A, KMT2C, URM1, CST7, HSPD1, TYMP, RPL13, RPL15, BID, RPL18, SNX5, IL32, NOP56, HSPA8, NPM1, JUN, PDHA1, TAF15, GADD45A, NDUFA2, STAT3, M6PR, PA2G4, RPS26, HNRNPL, KLF6, CDK4, APEX1, RPS21	1168	297	9699	1.6775633042756328	0.15725151646535795	0.011405449984693866	0.011293023727196884
DISGENET	C0024623~Malignant neoplasm of stomach	60	2.923976608187134	7.82407951762996E-5	CDKN1A, UBXN1, PREP, HSPB1, RORA, AHR, PRPF19, WDR46, RPS15, TUBA1C, LGALS3, RGS2, CASP8, PPP2R1A, IDH3B, SLC16A3, CTSC, ABT1, PGAM1, ANXA5, RHOA, ARFGAP2, DDB1, EEF1A1, IRF1, SUCLG1, PLIN2, BIRC2, FKBP2, DNMT1, ECHS1, KMT2A, KMT2C, URM1, CST7, HSPD1, TYMP, RPL13, RPL15, BID, RPL18, SNX5, IL32, NOP56, HSPA8, NPM1, JUN, PDHA1, TAF15, GADD45A, NDUFA2, STAT3, M6PR, PA2G4, RPS26, HNRNPL, KLF6, CDK4, APEX1, RPS21	1168	300	9699	1.6607876712328766	0.2056200651253116	0.01438652621304209	0.014244714771785046
DISGENET	C0027626~Neoplasm Invasiveness	40	1.949317738791423	2.617540559822861E-4	CSTB, ARF1, DNMT1, SET, CD82, AHNAK, CXCR4, AHR, HIF1A, CTSS, MTDH, LDHB, ZFP36, CCL5, FTH1, BSG, CFL1, UBQLN1, TRPM7, TIMP1, CTSD, S100A11, CTSB, TGIF1, TGFB1, ANXA1, DEK, EEF2, RHOA, ZEB1, BRMS1, MYH9, CTNNB1, S100A4, VIM, CALR, ALDOA, TKT, TLN1, MYD88	1168	184	9699	1.8052039904705182	0.5370708387812491	0.04472017788880299	0.044279360363726414
DISGENET	C0263454~Chloracne	13	0.6335282651072125	2.736108776337368E-4	BTG2, AHNAK, GADD45A, ITGB2, RPA1, CREM, SERPINB9, TOB1, RAB11A, CDK6, CD28, CYCS, RSU1	1168	33	9699	3.2712484433374844	0.5529448640961506	0.04472017788880299	0.044279360363726414
DISGENET	C0205699~Carcinomatosis	36	1.7543859649122806	4.1117639675570925E-4	DNMT1, RPL3, CCNH, MT-CO1, INSIG1, DBI, GATA3, PIK3R1, HIF1A, RPL6, ACTG1, GNAI2, TYMP, RPS14, PTBP1, CAPZB, STMN1, UCP2, S1PR1, VHL, EIF5A, STAT5A, TGFB1, UBE2I, ANXA1, PGAM1, STAT3, YWHAZ, RHOA, TGFBR2, VAMP8, EEF1A1, CDK4, S100A6, TKT, IL6ST	1168	163	9699	1.833998655349189	0.7017817635956738	0.05498549814796803	0.05444349289769914
DISGENET	C0205696~Anaplastic carcinoma	36	1.7543859649122806	4.1117639675570925E-4	DNMT1, RPL3, CCNH, MT-CO1, INSIG1, DBI, GATA3, PIK3R1, HIF1A, RPL6, ACTG1, GNAI2, TYMP, RPS14, PTBP1, CAPZB, STMN1, UCP2, S1PR1, VHL, EIF5A, STAT5A, TGFB1, UBE2I, ANXA1, PGAM1, STAT3, YWHAZ, RHOA, TGFBR2, VAMP8, EEF1A1, CDK4, S100A6, TKT, IL6ST	1168	163	9699	1.833998655349189	0.7017817635956738	0.05498549814796803	0.05444349289769914
DISGENET	C0205698~Undifferentiated carcinoma	36	1.7543859649122806	4.1117639675570925E-4	DNMT1, RPL3, CCNH, MT-CO1, INSIG1, DBI, GATA3, PIK3R1, HIF1A, RPL6, ACTG1, GNAI2, TYMP, RPS14, PTBP1, CAPZB, STMN1, UCP2, S1PR1, VHL, EIF5A, STAT5A, TGFB1, UBE2I, ANXA1, PGAM1, STAT3, YWHAZ, RHOA, TGFBR2, VAMP8, EEF1A1, CDK4, S100A6, TKT, IL6ST	1168	163	9699	1.833998655349189	0.7017817635956738	0.05498549814796803	0.05444349289769914
DISGENET	C0205697~Carcinoma, Spindle-Cell	36	1.7543859649122806	4.1117639675570925E-4	DNMT1, RPL3, CCNH, MT-CO1, INSIG1, DBI, GATA3, PIK3R1, HIF1A, RPL6, ACTG1, GNAI2, TYMP, RPS14, PTBP1, CAPZB, STMN1, UCP2, S1PR1, VHL, EIF5A, STAT5A, TGFB1, UBE2I, ANXA1, PGAM1, STAT3, YWHAZ, RHOA, TGFBR2, VAMP8, EEF1A1, CDK4, S100A6, TKT, IL6ST	1168	163	9699	1.833998655349189	0.7017817635956738	0.05498549814796803	0.05444349289769914
DISGENET	C0007097~Carcinoma	36	1.7543859649122806	4.637489823186515E-4	DNMT1, RPL3, CCNH, MT-CO1, INSIG1, DBI, GATA3, PIK3R1, HIF1A, RPL6, ACTG1, GNAI2, TYMP, RPS14, PTBP1, CAPZB, STMN1, UCP2, S1PR1, VHL, EIF5A, STAT5A, TGFB1, UBE2I, ANXA1, PGAM1, STAT3, YWHAZ, RHOA, TGFBR2, VAMP8, EEF1A1, CDK4, S100A6, TKT, IL6ST	1168	164	9699	1.822815736719011	0.7445340028278973	0.059319543738324904	0.05873481676061878
DISGENET	C0376407~Granulomatous Slack Skin	10	0.4873294346978557	5.895231427886484E-4	STAT5B, ZEB1, CD28, FAS, BAX, CTLA4, TNFAIP3, PRKCQ, RHOA, NFKB2	1168	22	9699	3.7745174346201744	0.8235801326072907	0.07226571192017515	0.0715533714559722
DISGENET	C0152013~Adenocarcinoma of lung (disorder)	42	2.046783625730994	7.244991365146111E-4	PRKDC, SATB1, RPL36A, ARAF, KEAP1, HSPB1, CAPG, AHR, RPL10A, HSD17B10, LMNB1, FBL, TNFSF10, EP300, JUNB, NOP56, NPM1, NOP58, MAP2K1, CREBBP, XRCC6, ANXA1, XRCC5, ANXA5, RPL13A, ERN1, EML4, NUDT21, TAOK3, WNK1, APEX1, RPL27A, NCL, GRWD1, IMPDH2, CAMK4, ERP29, CTNNB1, EIF3E, RAF1, ALDOA, GART	1168	206	9699	1.6930359755286608	0.8814296660685259	0.08525905838503944	0.08441863938668248
DISGENET	C0033578~Prostatic Neoplasms	101	4.922027290448343	8.65733709331984E-4	ITSN2, CCNH, KDELR1, ZNF292, ZFAND5, ARID4A, KEAP1, THYN1, PPP2R2A, AHR, COMT, NR3C1, UXT, GOLGA4, CCND2, STMN1, TNFSF10, CPNE3, ARID2, B2M, PDIA3, GSTK1, TAP1, NEAT1, JMJD6, EWSR1, KAT6A, ERP29, IL6ST, DNMT1, RPN2, KMT2A, DIABLO, PRKDC, KMT2C, ITPR1, BAZ2A, PIK3R1, HIF1A, NDRG1, ZFP36L2, LDHB, IVNS1ABP, CREBBP, PDHA1, TGFB1, SDF2L1, GADD45A, PYHIN1, M6PR, GRHPR, TPP1, CALR, CDK12, SERINC3, NFE2L2, CDKN1A, SETD2, HSP90AB1, CELF2, LITAF, CHD1, HERPUD1, SENP6, AKAP13, CSRP1, CTSD, JAK1, CTSB, ANXA1, PARP1, GSTO1, PDE4D, SSR2, IL16, TRAF1, ASH1L, TGFBR2, DNAJC3, NCOR1, HNRNPH1, WAC, TMF1, SAMD9, RPL10, RPL12, RPL11, SPOP, MBTPS1, STAT3, PML, ERP44, KLF6, NAGK, APEX1, BAX, EIF3H, CTNNB1, VIM, TPT1, EIF3A	1168	616	9699	1.3615223603451345	0.9217691897859698	0.09099730404873489	0.09010032178584798
DISGENET	C0376358~Malignant neoplasm of prostate	101	4.922027290448343	8.65733709331984E-4	ITSN2, CCNH, KDELR1, ZNF292, ZFAND5, ARID4A, KEAP1, THYN1, PPP2R2A, AHR, COMT, NR3C1, UXT, GOLGA4, CCND2, STMN1, TNFSF10, CPNE3, ARID2, B2M, PDIA3, GSTK1, TAP1, NEAT1, JMJD6, EWSR1, KAT6A, ERP29, IL6ST, DNMT1, RPN2, KMT2A, DIABLO, PRKDC, KMT2C, ITPR1, BAZ2A, PIK3R1, HIF1A, NDRG1, ZFP36L2, LDHB, IVNS1ABP, CREBBP, PDHA1, TGFB1, SDF2L1, GADD45A, PYHIN1, M6PR, GRHPR, TPP1, CALR, CDK12, SERINC3, NFE2L2, CDKN1A, SETD2, HSP90AB1, CELF2, LITAF, CHD1, HERPUD1, SENP6, AKAP13, CSRP1, CTSD, JAK1, CTSB, ANXA1, PARP1, GSTO1, PDE4D, SSR2, IL16, TRAF1, ASH1L, TGFBR2, DNAJC3, NCOR1, HNRNPH1, WAC, TMF1, SAMD9, RPL10, RPL12, RPL11, SPOP, MBTPS1, STAT3, PML, ERP44, KLF6, NAGK, APEX1, BAX, EIF3H, CTNNB1, VIM, TPT1, EIF3A	1168	616	9699	1.3615223603451345	0.9217691897859698	0.09099730404873489	0.09010032178584798
DISGENET	C0079773~Lymphoma, T-Cell, Cutaneous	10	0.4873294346978557	8.660518400287481E-4	STAT5B, ZEB1, CD28, FAS, BAX, CTLA4, TNFAIP3, PRKCQ, RHOA, NFKB2	1168	23	9699	3.6104079809410363	0.9218424383122613	0.09099730404873489	0.09010032178584798
DISGENET	C0917796~Optic Atrophy, Hereditary, Leber	8	0.3898635477582846	9.601449383775929E-4	MT-ATP6, MT-ND4L, MT-ND4, MT-CO1, MT-CO3, MT-CYB, MT-ND2, MT-ND1	1168	15	9699	4.42876712328767	0.9407567459022905	0.09740504857609925	0.09644490363772167
DISGENET	C1458155~Mammary Neoplasms	88	4.28849902534113	0.0011199296589667184	ITSN2, GPI, SETD2, ARF1, CCNH, RPL31, ARAF, ADAR, YBX1, AHR, LSP1, COMT, LIMD2, SYNE1, EEF1B2, RBM3, RPS4X, FBL, RGS2, RNF115, CASP8, ARHGDIA, C1QBP, AKT2, RB1CC1, CFL1, STMN1, TNFSF10, COTL1, RPLP2, EP300, SLC16A3, CLIC1, HSP90AA1, PARP1, RPS7, GPX4, PDPK1, RPS8, CMC2, MRPS23, ADAM10, FOS, MRPS7, TGFBR2, JMJD6, MED28, APRT, HADHB, NCOR1, ZEB1, ZC3H11A, RARA, NDUFS3, MYH9, RAF1, ALDOA, BIRC2, DAP3, DNMT1, CXCR4, HIF1A, TANK, NDRG1, GNAI2, MTDH, RIC8A, LDHB, BAG1, FLNA, STAT5A, CD74, JUN, STAT3, GZMB, RPL23A, DEK, EEF2, EIF2S2, NFKBIA, HNRNPL, TNIP1, RPS6KB2, PIN1, BAX, CTNNB1, VIM, HSPA1B	1168	527	9699	1.3866158924904473	0.962994155745073	0.10982776855600285	0.10874516988566835
DISGENET	C1257925~Mammary Carcinoma, Animal	31	1.5107212475633527	0.001357149963409896	RPL3, CCNH, MT-CO1, INSIG1, DBI, GATA3, PIK3R1, COMT, RPL6, ACTG1, GNAI2, RPS14, PTBP1, RASSF1, CAPZB, STMN1, UCP2, S1PR1, EIF5A, STAT5A, UBE2I, ANXA1, PGAM1, STAT3, YWHAZ, VAMP8, EEF1A1, CDK4, S100A6, TKT, IL6ST	1168	142	9699	1.812831612965464	0.9816007801810013	0.1247729747609973	0.12354305760665708
DISGENET	C0024667~Animal Mammary Neoplasms	31	1.5107212475633527	0.001357149963409896	RPL3, CCNH, MT-CO1, INSIG1, DBI, GATA3, PIK3R1, COMT, RPL6, ACTG1, GNAI2, RPS14, PTBP1, RASSF1, CAPZB, STMN1, UCP2, S1PR1, EIF5A, STAT5A, UBE2I, ANXA1, PGAM1, STAT3, YWHAZ, VAMP8, EEF1A1, CDK4, S100A6, TKT, IL6ST	1168	142	9699	1.812831612965464	0.9816007801810013	0.1247729747609973	0.12354305760665708
DISGENET	C0003873~Rheumatoid Arthritis	36	1.7543859649122806	0.0014182060994579985	DDX6, CD83, TNFAIP3, CXCR4, PTPN22, GATA3, AHR, PRDM1, CD3E, RASGRP1, IKZF3, STAT4, CTLA4, TNFRSF14, CTSD, RAB8A, STAT1, ARID5B, TRAF1, CD2, CDK6, CD5, DDIT4, IL2RB, REL, SMS, HLA-DPB1, CD28, HCLS1, B3GNT2, PRKCQ, IL6ST, GART, PTPN2, HLA-DRB1, FKBP5	1168	174	9699	1.7180562116202172	0.9846297857148583	0.12643522256380096	0.1251889202339742
DISGENET	C1257931~Mammary Neoplasms, Human	87	4.239766081871345	0.001509955976222983	ITSN2, GPI, SETD2, ARF1, CCNH, RPL31, ARAF, ADAR, YBX1, AHR, LSP1, COMT, LIMD2, SYNE1, EEF1B2, RBM3, RPS4X, FBL, RGS2, RNF115, CASP8, ARHGDIA, C1QBP, AKT2, RB1CC1, CFL1, STMN1, TNFSF10, COTL1, RPLP2, EP300, SLC16A3, CLIC1, HSP90AA1, PARP1, RPS7, GPX4, PDPK1, RPS8, CMC2, MRPS23, ADAM10, FOS, MRPS7, JMJD6, MED28, APRT, HADHB, NCOR1, ZEB1, ZC3H11A, RARA, NDUFS3, MYH9, RAF1, ALDOA, BIRC2, DAP3, DNMT1, CXCR4, HIF1A, TANK, NDRG1, GNAI2, MTDH, RIC8A, LDHB, BAG1, FLNA, STAT5A, CD74, JUN, STAT3, GZMB, RPL23A, DEK, EEF2, EIF2S2, NFKBIA, HNRNPL, TNIP1, RPS6KB2, PIN1, BAX, CTNNB1, VIM, HSPA1B	1168	525	9699	1.3760812133072406	0.9882704935549588	0.1269225852013719	0.12567147882107285
DISGENET	C4704874~Mammary Carcinoma, Human	87	4.239766081871345	0.001509955976222983	ITSN2, GPI, SETD2, ARF1, CCNH, RPL31, ARAF, ADAR, YBX1, AHR, LSP1, COMT, LIMD2, SYNE1, EEF1B2, RBM3, RPS4X, FBL, RGS2, RNF115, CASP8, ARHGDIA, C1QBP, AKT2, RB1CC1, CFL1, STMN1, TNFSF10, COTL1, RPLP2, EP300, SLC16A3, CLIC1, HSP90AA1, PARP1, RPS7, GPX4, PDPK1, RPS8, CMC2, MRPS23, ADAM10, FOS, MRPS7, JMJD6, MED28, APRT, HADHB, NCOR1, ZEB1, ZC3H11A, RARA, NDUFS3, MYH9, RAF1, ALDOA, BIRC2, DAP3, DNMT1, CXCR4, HIF1A, TANK, NDRG1, GNAI2, MTDH, RIC8A, LDHB, BAG1, FLNA, STAT5A, CD74, JUN, STAT3, GZMB, RPL23A, DEK, EEF2, EIF2S2, NFKBIA, HNRNPL, TNIP1, RPS6KB2, PIN1, BAX, CTNNB1, VIM, HSPA1B	1168	525	9699	1.3760812133072406	0.9882704935549588	0.1269225852013719	0.12567147882107285
DISGENET	C0151744~Myocardial Ischemia	36	1.7543859649122806	0.0017426398499380397	ATP1A1, PPP2CA, ZFP36, CCND2, NPTN, MAP3K8, GBP2, JUNB, GYG1, RPL17, CTSC, HSPA9, STAT5A, PDHA1, GK, IFNGR1, DUSP1, TXNRD1, APLP2, TAP1, MSN, PRDX6, NFKBIA, HADHA, ZEB1, RGCC, IRF1, NCL, BHLHE40, CANX, CTNNB1, CALR, MAPRE1, ALDOA, IL6ST, RAB7A	1168	176	9699	1.6985328455790785	0.9940912368981141	0.14241240106993647	0.1410086078574864
DISGENET	C0678222~Breast Carcinoma	88	4.28849902534113	0.00213450992041011	ITSN2, GPI, SETD2, ARF1, CCNH, RPL31, ARAF, ADAR, YBX1, AHR, LSP1, COMT, LIMD2, SYNE1, EEF1B2, RBM3, RPS4X, FBL, RGS2, RNF115, CASP8, ARHGDIA, C1QBP, AKT2, RB1CC1, CFL1, STMN1, TNFSF10, COTL1, RPLP2, EP300, SLC16A3, CLIC1, HSP90AA1, PARP1, RPS7, GPX4, PDPK1, RPS8, CMC2, MRPS23, ADAM10, FOS, MRPS7, JMJD6, MED28, APRT, HADHB, NCOR1, ZEB1, ZC3H11A, RARA, NDUFS3, MYH9, RAF1, ALDOA, BIRC2, DAP3, DNMT1, CXCR4, GATA3, HIF1A, TANK, NDRG1, GNAI2, MTDH, RIC8A, LDHB, BAG1, FLNA, STAT5A, CD74, JUN, STAT3, GZMB, RPL23A, DEK, EEF2, EIF2S2, NFKBIA, HNRNPL, TNIP1, RPS6KB2, PIN1, BAX, CTNNB1, VIM, HSPA1B	1168	538	9699	1.3582650099302338	0.9981386249855426	0.16972238340125792	0.16804938913931486
DISGENET	C0086981~Sicca Syndrome	7	0.341130604288499	0.002425618570978034	ITSN2, PTTG1, TNIP1, STAT4, TNFAIP3, PHIP, PRDM1	1168	13	9699	4.471351422550052	0.9992110745039343	0.1812212926523095	0.1794349508824533
DISGENET	C1527336~Sjogren's Syndrome	7	0.341130604288499	0.002425618570978034	ITSN2, PTTG1, TNIP1, STAT4, TNFAIP3, PHIP, PRDM1	1168	13	9699	4.471351422550052	0.9992110745039343	0.1812212926523095	0.1794349508824533
DISGENET	C0024668~Mammary Neoplasms, Experimental	32	1.5594541910331383	0.002831941723750239	RPL3, CCNH, MT-CO1, INSIG1, DBI, GATA3, PIK3R1, RPL6, ACTG1, GNAI2, RPS14, PTBP1, CAPZB, STMN1, UCP2, TNFSF10, S1PR1, EIF5A, STAT5A, UBE2I, ANXA1, PGAM1, STAT3, LNPEP, YWHAZ, VAMP8, EEF1A1, CDK6, CDK4, S100A6, TKT, IL6ST	1168	155	9699	1.7143614670790983	0.9997620362330122	0.1812212926523095	0.1794349508824533
DISGENET	C0019189~Hepatitis, Chronic	9	0.43859649122807015	0.0028983826797033714	SMAD2, CCS, TGFB1, CASP3, STAT3, COX17, COMMD1, ATOX1, SOD1	1168	22	9699	3.397065691158157	0.9998043969267143	0.1812212926523095	0.1794349508824533
DISGENET	C0524611~Cryptogenic Chronic Hepatitis	9	0.43859649122807015	0.0028983826797033714	SMAD2, CCS, TGFB1, CASP3, STAT3, COX17, COMMD1, ATOX1, SOD1	1168	22	9699	3.397065691158157	0.9998043969267143	0.1812212926523095	0.1794349508824533
DISGENET	C0520463~Chronic active hepatitis	9	0.43859649122807015	0.0028983826797033714	SMAD2, CCS, TGFB1, CASP3, STAT3, COX17, COMMD1, ATOX1, SOD1	1168	22	9699	3.397065691158157	0.9998043969267143	0.1812212926523095	0.1794349508824533
DISGENET	C0149519~Chronic Persistent Hepatitis	9	0.43859649122807015	0.0028983826797033714	SMAD2, CCS, TGFB1, CASP3, STAT3, COX17, COMMD1, ATOX1, SOD1	1168	22	9699	3.397065691158157	0.9998043969267143	0.1812212926523095	0.1794349508824533
DISGENET	C0019829~Hodgkin Disease	9	0.43859649122807015	0.0028983826797033714	NFKBIA, ITK, PTPN1, SOCS1, MTHFD2, REL, TNFAIP3, GATA3, CFLAR	1168	22	9699	3.397065691158157	0.9998043969267143	0.1812212926523095	0.1794349508824533
